Loan_ID,Member_ID,Book_ID,Loan_Date,Due_Date,Return_Date,Fine_Amount
452,4724,4437,2023-07-29,2023-08-26,2023-08-28,2
453,5935,8037,2022-03-10,2022-03-19,2022-04-01,13
454,4657,7586,2023-09-23,2023-10-23,2023-11-02,10
455,9397,4201,2022-12-20,2023-01-15,2023-01-29,14
456,9415,2377,2022-02-23,2022-03-03,2022-03-12,9
457,7695,7305,2023-06-24,2023-07-17,2023-07-30,13
458,8842,1496,2023-05-09,2023-05-26,2023-06-07,12
459,1234,243,2023-10-22,2023-11-06,2023-11-16,10
460,5068,5636,2022-06-16,2022-06-28,2022-06-29,1
461,2801,9051,2022-09-30,2022-10-18,2022-11-01,14
462,8526,3952,2023-01-16,2023-02-15,2023-02-20,5
463,7023,835,2023-09-07,2023-10-07,2023-10-15,8
464,1840,3224,2022-02-22,2022-03-03,2022-03-13,10
465,3901,3073,2022-06-05,2022-06-30,2022-07-07,7
466,9981,6512,2023-11-14,2023-11-26,2023-12-08,12
467,6019,6310,2022-04-09,2022-04-16,2022-04-30,14
468,8239,1,2023-05-10,2023-05-30,2023-06-06,7
469,2030,2624,2023-07-16,2023-08-08,2023-08-11,3
470,8698,2578,2023-10-13,2023-11-09,2023-11-13,4
471,5666,3454,2022-02-16,2022-03-14,2022-03-23,9
472,5781,9290,2023-04-02,2023-04-15,2023-04-23,8
473,1863,1887,2023-07-06,2023-07-22,2023-07-26,4
474,7243,7400,2023-07-29,2023-08-11,2023-08-21,10
475,1956,5626,2023-04-26,2023-05-21,2023-05-26,5
476,3287,1190,2022-03-13,2022-04-12,2022-04-21,9
477,5501,5779,2023-10-22,2023-11-07,2023-11-16,9
478,6284,8493,2022-11-03,2022-11-24,2022-12-08,14
479,7360,1215,2023-11-28,2023-12-09,2023-12-11,2
480,8663,3951,2023-02-27,2023-03-11,2023-03-22,11
481,5482,6908,2023-12-21,2024-01-17,2024-01-26,9
482,9118,8794,2023-10-10,2023-10-31,2023-10-31,0
483,4088,6995,2023-11-12,2023-11-30,2023-12-13,13
484,6301,4807,2022-12-18,2023-01-02,2023-01-04,2
485,2533,7304,2022-07-10,2022-08-02,2022-08-16,14
486,2224,5230,2022-03-07,2022-04-04,2022-04-12,8
487,6971,3725,2023-08-11,2023-09-06,2023-09-10,4
488,5686,6493,2022-07-22,2022-08-02,2022-08-07,5
489,9753,6268,2023-12-16,2023-12-27,2023-12-30,3
490,520,4410,2023-05-23,2023-06-12,2023-06-15,3
491,3622,7787,2023-12-08,2023-12-20,2023-12-30,10
492,5054,7598,2023-05-10,2023-05-21,2023-05-27,6
493,6276,2430,2022-08-02,2022-08-10,2022-08-20,10
494,1825,7982,2023-11-18,2023-12-18,2023-12-26,8
495,9642,8894,2022-10-23,2022-11-05,2022-11-10,5
496,7958,2576,2023-02-22,2023-03-22,2023-03-31,9
497,7884,3355,2022-01-21,2022-02-10,2022-02-22,12
498,1665,7362,2023-11-26,2023-12-12,2023-12-13,1
499,8306,9488,2022-03-31,2022-04-12,2022-04-22,10
500,5012,2229,2023-02-13,2023-03-04,2023-03-04,0
501,3017,1644,2022-04-23,2022-05-09,2022-05-17,8
502,7355,1195,2023-08-15,2023-08-28,2023-09-09,12
503,2706,451,2023-01-14,2023-02-03,2023-02-11,8
504,9045,51,2022-05-12,2022-06-05,2022-06-08,3
505,1165,5739,2023-09-08,2023-09-25,2023-09-25,0
506,5165,9351,2022-05-13,2022-05-24,2022-06-05,12
507,5830,8031,2022-09-27,2022-10-18,2022-10-23,5
508,1675,8160,2022-06-17,2022-07-10,2022-07-14,4
509,7778,2626,2022-04-12,2022-04-30,2022-05-11,11
510,2133,7004,2023-06-07,2023-07-02,2023-07-03,1
511,4531,6077,2023-03-15,2023-04-12,2023-04-19,7
512,5658,90,2023-01-25,2023-02-04,2023-02-05,1
513,1335,5229,2022-12-12,2022-12-29,2023-01-09,11
514,7932,4078,2023-04-04,2023-04-27,2023-05-09,12
515,1924,3224,2022-02-13,2022-02-20,2022-02-26,6
516,7878,6025,2023-04-12,2023-04-27,2023-04-27,0
517,5772,4101,2022-03-08,2022-03-31,2022-04-05,5
518,994,6619,2022-08-07,2022-08-27,2022-09-06,10
519,3707,1726,2023-03-08,2023-03-27,2023-04-10,14
520,5957,4702,2023-01-21,2023-02-12,2023-02-25,13
521,4609,339,2023-06-14,2023-07-10,2023-07-20,10
522,6515,7609,2022-12-12,2022-12-26,2022-12-28,2
523,414,8436,2022-05-09,2022-05-20,2022-05-24,4
524,3485,1438,2023-03-01,2023-03-29,2023-04-07,9
525,6302,1761,2023-08-18,2023-09-10,2023-09-11,1
526,3553,5581,2022-11-07,2022-11-16,2022-11-22,6
527,6490,1554,2022-08-28,2022-09-19,2022-09-26,7
528,2717,957,2022-04-26,2022-05-21,2022-05-31,10
529,250,5518,2022-03-17,2022-04-13,2022-04-26,13
530,8353,2295,2023-02-01,2023-02-27,2023-03-09,10
531,5690,6875,2023-05-29,2023-06-06,2023-06-10,4
532,5106,5620,2022-01-13,2022-01-20,2022-01-24,4
533,9684,4507,2022-04-12,2022-04-22,2022-04-22,0
534,6277,9698,2022-04-02,2022-04-27,2022-05-09,12
535,7888,8398,2022-05-31,2022-06-21,2022-06-27,6
536,5041,1733,2022-12-28,2023-01-06,2023-01-15,9
537,3962,4161,2023-11-18,2023-12-09,2023-12-20,11
538,6544,6057,2022-10-23,2022-11-10,2022-11-13,3
539,1320,6188,2023-12-19,2023-12-29,2024-01-04,6
540,3324,4074,2023-04-06,2023-04-20,2023-04-24,4
541,57,3229,2023-08-31,2023-09-18,2023-09-25,7
542,3372,9369,2022-01-13,2022-01-31,2022-02-02,2
543,6642,1107,2023-08-24,2023-09-17,2023-09-21,4
544,7999,5011,2023-02-16,2023-03-02,2023-03-06,4
545,2488,2329,2022-05-29,2022-06-23,2022-07-07,14
546,2714,3173,2022-10-31,2022-11-23,2022-11-24,1
547,7216,5955,2023-10-21,2023-11-09,2023-11-14,5
548,8177,8034,2022-08-05,2022-08-23,2022-08-25,2
549,5183,8762,2022-07-11,2022-07-21,2022-08-03,13
550,7643,4727,2023-05-21,2023-06-12,2023-06-16,4
551,2955,8698,2023-09-03,2023-09-25,2023-09-28,3
552,9217,3631,2023-09-18,2023-10-03,2023-10-10,7
553,5359,1170,2023-10-14,2023-11-08,2023-11-17,9
554,6103,4386,2022-09-15,2022-09-22,2022-10-05,13
555,5359,9608,2022-08-26,2022-09-23,2022-09-28,5
556,830,7657,2023-03-25,2023-04-08,2023-04-11,3
557,3154,5618,2023-08-07,2023-08-27,2023-08-29,2
558,1953,7945,2023-04-18,2023-05-17,2023-05-27,10
559,7072,8386,2023-04-19,2023-04-30,2023-05-06,6
560,4620,1634,2022-08-10,2022-09-07,2022-09-16,9
561,5968,3826,2022-06-03,2022-06-28,2022-07-09,11
562,7272,8986,2023-06-10,2023-06-26,2023-07-08,12
563,8179,5048,2023-11-23,2023-12-20,2023-12-24,4
564,3246,1706,2023-03-29,2023-04-21,2023-04-28,7
565,5631,3558,2023-12-13,2023-12-20,2024-01-02,13
566,1438,6269,2023-04-03,2023-04-14,2023-04-14,0
567,1545,5281,2022-08-16,2022-08-26,2022-09-04,9
568,7024,4423,2022-10-05,2022-11-04,2022-11-13,9
569,5726,1193,2023-02-20,2023-03-13,2023-03-13,0
570,3272,9745,2022-11-21,2022-11-30,2022-12-14,14
571,6119,6525,2022-01-17,2022-02-07,2022-02-21,14
572,9127,5276,2022-06-29,2022-07-16,2022-07-23,7
573,4068,2886,2023-11-10,2023-12-04,2023-12-18,14
574,6169,2737,2022-12-10,2022-12-17,2022-12-25,8
575,8418,554,2022-06-14,2022-06-23,2022-06-25,2
576,8311,8864,2023-09-27,2023-10-13,2023-10-18,5
577,9671,334,2022-10-22,2022-11-21,2022-11-29,8
578,6369,458,2023-09-18,2023-10-15,2023-10-19,4
579,3121,119,2022-12-31,2023-01-16,2023-01-17,1
580,9793,9382,2022-09-17,2022-09-24,2022-09-26,2
581,1353,1467,2022-07-02,2022-07-31,2022-08-03,3
582,9990,8786,2022-03-18,2022-04-08,2022-04-09,1
583,538,1666,2023-05-26,2023-06-11,2023-06-25,14
584,8588,1270,2022-06-19,2022-07-14,2022-07-22,8
585,1343,9085,2022-10-22,2022-11-01,2022-11-07,6
586,5871,2747,2023-03-02,2023-03-30,2023-04-02,3
587,2246,8950,2022-12-31,2023-01-25,2023-02-08,14
588,3212,6955,2022-07-08,2022-08-06,2022-08-07,1
589,4943,4768,2023-01-08,2023-02-03,2023-02-09,6
590,4056,9313,2022-07-13,2022-07-21,2022-07-28,7
591,6777,9147,2022-11-22,2022-12-08,2022-12-16,8
592,9348,8231,2022-12-31,2023-01-24,2023-02-01,8
593,4758,312,2023-04-08,2023-04-16,2023-04-19,3
594,7991,7558,2023-08-13,2023-09-09,2023-09-11,2
595,1274,7957,2022-08-13,2022-09-01,2022-09-09,8
596,6196,5091,2023-06-27,2023-07-06,2023-07-18,12
597,6831,916,2022-09-08,2022-09-17,2022-10-01,14
598,7203,5734,2022-06-25,2022-07-03,2022-07-09,6
599,9785,167,2023-12-19,2024-01-18,2024-01-29,11
600,4802,2812,2022-04-27,2022-05-17,2022-05-27,10
601,5105,1813,2022-04-04,2022-04-20,2022-05-01,11
602,8349,1661,2022-01-04,2022-01-25,2022-02-07,13
603,243,9956,2022-11-24,2022-12-02,2022-12-11,9
604,4660,1879,2022-11-06,2022-11-25,2022-12-05,10
605,7258,5511,2023-06-10,2023-06-19,2023-06-19,0
606,3527,4115,2022-11-30,2022-12-22,2023-01-03,12
607,2576,1078,2023-07-13,2023-07-25,2023-07-29,4
608,2297,6517,2023-04-25,2023-05-05,2023-05-07,2
609,8957,9485,2022-12-24,2023-01-07,2023-01-13,6
610,9329,160,2023-03-12,2023-03-30,2023-04-08,9
611,8660,8991,2022-03-07,2022-03-30,2022-04-12,13
612,4539,6038,2023-10-20,2023-11-09,2023-11-17,8
613,7853,2568,2022-02-08,2022-03-08,2022-03-08,0
614,7084,6291,2023-03-24,2023-04-13,2023-04-21,8
615,3114,2930,2023-01-13,2023-01-25,2023-01-28,3
616,368,495,2022-05-17,2022-06-14,2022-06-25,11
617,7436,7274,2023-09-27,2023-10-15,2023-10-15,0
618,8203,8410,2022-05-29,2022-06-13,2022-06-25,12
619,7513,5288,2023-12-18,2023-12-26,2024-01-05,10
620,8678,9437,2022-04-22,2022-05-11,2022-05-23,12
621,1826,1122,2022-11-24,2022-12-13,2022-12-16,3
622,5204,2175,2023-05-27,2023-06-20,2023-06-30,10
623,3755,2795,2022-06-05,2022-06-25,2022-06-25,0
624,5779,4259,2022-08-06,2022-08-26,2022-09-06,11
625,6360,2870,2022-11-24,2022-12-03,2022-12-03,0
626,4284,247,2022-09-26,2022-10-13,2022-10-17,4
627,2380,6953,2023-03-28,2023-04-11,2023-04-11,0
628,1707,542,2022-07-07,2022-08-06,2022-08-16,10
629,2643,5729,2022-04-08,2022-04-20,2022-04-24,4
630,3946,9278,2023-07-22,2023-08-18,2023-08-21,3
631,6463,6608,2023-11-27,2023-12-07,2023-12-12,5
632,3435,3519,2022-05-15,2022-06-02,2022-06-06,4
633,1989,2530,2023-07-24,2023-08-21,2023-08-28,7
634,406,473,2023-11-17,2023-12-03,2023-12-05,2
635,8420,5344,2022-12-21,2023-01-01,2023-01-02,1
636,1960,6599,2022-08-28,2022-09-26,2022-10-06,10
637,8567,667,2022-12-02,2022-12-11,2022-12-24,13
638,8624,837,2023-08-15,2023-09-08,2023-09-18,10
639,294,2880,2022-03-01,2022-03-16,2022-03-25,9
640,6182,7167,2023-02-11,2023-02-25,2023-02-28,3
641,5648,5473,2023-07-17,2023-07-29,2023-08-04,6
642,2036,8027,2023-07-26,2023-08-03,2023-08-06,3
643,6429,7342,2023-03-16,2023-03-23,2023-04-03,11
644,2580,2626,2022-07-01,2022-07-30,2022-08-12,13
645,3308,1733,2023-04-04,2023-04-19,2023-04-25,6
646,4346,3345,2023-03-28,2023-04-15,2023-04-25,10
647,9714,2874,2022-07-16,2022-08-13,2022-08-15,2
648,1102,1345,2022-03-12,2022-04-11,2022-04-12,1
649,1885,1545,2022-03-06,2022-03-26,2022-04-04,9
650,9825,8824,2022-02-16,2022-02-28,2022-03-11,11
651,1252,8389,2023-07-23,2023-08-18,2023-08-23,5
652,2713,379,2022-03-11,2022-03-31,2022-04-10,10
653,9568,6712,2023-08-16,2023-09-08,2023-09-18,10
654,7335,4802,2023-12-11,2024-01-07,2024-01-09,2
655,5856,6932,2023-04-15,2023-04-22,2023-04-29,7
656,4752,4006,2022-03-10,2022-03-21,2022-04-03,13
657,6278,7091,2023-01-24,2023-02-01,2023-02-05,4
658,6503,961,2023-09-25,2023-10-23,2023-11-04,12
659,1440,3479,2023-03-29,2023-04-21,2023-04-29,8
660,5295,6127,2022-03-23,2022-04-17,2022-04-20,3
661,9492,2240,2022-03-10,2022-03-17,2022-03-26,9
662,8280,5716,2022-05-12,2022-05-31,2022-06-06,6
663,6587,8876,2022-02-01,2022-02-13,2022-02-15,2
664,2240,6838,2022-04-15,2022-05-12,2022-05-14,2
665,3956,7810,2022-05-23,2022-06-11,2022-06-15,4
666,5689,6675,2023-03-06,2023-03-23,2023-04-05,13
667,9409,4445,2022-03-02,2022-03-28,2022-04-09,12
668,2250,1614,2022-10-06,2022-10-25,2022-10-27,2
669,813,8043,2022-11-18,2022-12-04,2022-12-16,12
670,9527,8080,2023-02-09,2023-03-10,2023-03-10,0
671,1553,5580,2023-12-26,2024-01-19,2024-01-29,10
672,1557,5451,2023-05-29,2023-06-08,2023-06-13,5
673,8201,4476,2023-05-18,2023-06-16,2023-06-22,6
674,8949,9366,2023-05-08,2023-06-05,2023-06-05,0
675,3325,3088,2022-08-05,2022-08-30,2022-09-06,7
676,1256,5190,2023-09-22,2023-10-09,2023-10-12,3
677,8080,6799,2023-06-19,2023-07-16,2023-07-17,1
678,3363,86,2022-06-08,2022-06-16,2022-06-23,7
679,898,3404,2022-03-19,2022-04-05,2022-04-14,9
680,3240,6756,2022-04-22,2022-05-02,2022-05-13,11
681,8759,5979,2023-10-13,2023-11-02,2023-11-06,4
682,7629,9304,2022-01-15,2022-02-08,2022-02-11,3
683,3720,460,2022-07-17,2022-07-31,2022-08-11,11
684,8963,2312,2022-08-21,2022-09-06,2022-09-16,10
685,6683,10,2022-10-26,2022-11-19,2022-11-23,4
686,4679,2965,2023-01-13,2023-01-25,2023-02-08,14
687,2588,116,2023-12-11,2023-12-20,2023-12-25,5
688,753,743,2023-03-24,2023-04-10,2023-04-17,7
689,48,678,2022-11-07,2022-12-04,2022-12-13,9
690,9256,7769,2023-01-01,2023-01-29,2023-02-01,3
691,3343,3212,2023-11-07,2023-11-23,2023-12-01,8
692,3768,9925,2022-02-24,2022-03-21,2022-03-29,8
693,5881,9518,2023-06-17,2023-06-24,2023-07-06,12
694,6554,3989,2022-01-16,2022-01-30,2022-02-07,8
695,1422,9518,2023-06-07,2023-07-03,2023-07-03,0
696,4460,4814,2023-08-30,2023-09-16,2023-09-25,9
697,8802,7812,2023-12-12,2023-12-24,2023-12-29,5
698,5155,6296,2022-12-10,2022-12-22,2023-01-04,13
699,5296,2411,2022-08-02,2022-08-12,2022-08-21,9
700,7249,6717,2023-08-18,2023-09-17,2023-09-18,1
701,6271,5737,2023-09-08,2023-09-23,2023-09-25,2
702,903,3841,2023-03-04,2023-03-19,2023-03-21,2
703,3713,819,2023-02-04,2023-03-06,2023-03-07,1
704,3763,2406,2022-12-15,2022-12-29,2023-01-09,11
705,8854,9505,2023-07-23,2023-07-31,2023-08-11,11
706,2493,9055,2022-03-02,2022-03-20,2022-03-29,9
707,274,6781,2022-06-05,2022-06-18,2022-07-01,13
708,5826,5720,2023-04-05,2023-04-14,2023-04-25,11
709,9142,8294,2022-12-22,2023-01-08,2023-01-22,14
710,8353,5433,2022-05-04,2022-06-01,2022-06-14,13
711,7936,5054,2022-02-13,2022-03-12,2022-03-21,9
712,2602,7987,2022-03-17,2022-03-27,2022-04-10,14
713,3463,8941,2022-02-10,2022-02-25,2022-03-07,10
714,992,4162,2023-02-01,2023-02-14,2023-02-16,2
715,3972,5088,2022-08-23,2022-09-03,2022-09-11,8
716,9704,7102,2023-10-24,2023-11-15,2023-11-22,7
717,9216,9461,2023-06-17,2023-07-16,2023-07-16,0
718,3724,8488,2022-02-28,2022-03-23,2022-03-29,6
719,239,7896,2023-10-18,2023-11-17,2023-11-28,11
720,7129,536,2022-04-11,2022-05-07,2022-05-09,2
721,638,9617,2023-10-01,2023-10-30,2023-11-13,14
722,1662,4350,2023-07-21,2023-08-06,2023-08-14,8
723,1843,4470,2022-07-02,2022-07-24,2022-07-26,2
724,2477,7807,2022-04-20,2022-05-02,2022-05-11,9
725,1483,5665,2022-02-15,2022-03-14,2022-03-16,2
726,300,5376,2023-01-21,2023-01-28,2023-01-28,0
727,5005,3295,2022-12-19,2022-12-26,2023-01-03,8
728,7902,5094,2022-10-12,2022-11-04,2022-11-08,4
729,4027,5767,2022-08-30,2022-09-24,2022-10-02,8
730,6782,2430,2023-11-04,2023-11-30,2023-12-09,9
731,3597,6613,2022-09-26,2022-10-05,2022-10-13,8
732,3688,1404,2022-09-03,2022-09-26,2022-10-01,5
733,8208,1574,2023-01-29,2023-02-20,2023-03-03,11
734,7888,8288,2022-04-16,2022-04-23,2022-04-25,2
735,8716,5698,2023-05-14,2023-06-10,2023-06-16,6
736,117,216,2023-01-28,2023-02-15,2023-02-24,9
737,519,7568,2022-08-21,2022-09-18,2022-09-20,2
738,4676,1131,2022-07-31,2022-08-09,2022-08-23,14
739,4213,7862,2023-05-10,2023-05-22,2023-05-26,4
740,4993,3195,2022-01-31,2022-02-15,2022-02-21,6
741,7739,4502,2022-09-14,2022-09-22,2022-09-29,7
742,1235,6539,2022-02-13,2022-02-26,2022-02-28,2
743,5217,6874,2022-03-12,2022-03-19,2022-03-25,6
744,3003,5825,2022-09-03,2022-09-13,2022-09-25,12
745,6482,3143,2022-01-21,2022-02-15,2022-02-21,6
746,4224,3145,2023-06-25,2023-07-18,2023-07-25,7
747,8958,2328,2022-08-15,2022-08-23,2022-08-26,3
748,4216,9672,2022-11-12,2022-11-27,2022-12-07,10
749,6007,438,2022-08-16,2022-09-02,2022-09-05,3
750,1263,2863,2023-08-12,2023-09-05,2023-09-13,8
751,3463,4374,2022-12-31,2023-01-11,2023-01-24,13
752,9031,3725,2022-03-21,2022-04-05,2022-04-17,12
753,708,310,2022-11-29,2022-12-17,2022-12-29,12
754,1790,1952,2023-02-11,2023-02-25,2023-02-25,0
755,7872,3116,2023-03-18,2023-04-03,2023-04-11,8
756,4977,1750,2022-02-04,2022-02-27,2022-03-08,9
757,4814,3784,2023-04-09,2023-04-25,2023-04-25,0
758,8995,2122,2022-04-10,2022-04-20,2022-04-20,0
759,670,239,2022-09-22,2022-10-17,2022-10-22,5
760,26,9718,2022-05-22,2022-06-13,2022-06-14,1
761,7044,5564,2023-10-16,2023-11-11,2023-11-25,14
762,3646,2491,2022-05-21,2022-06-17,2022-06-20,3
763,7917,6192,2022-07-05,2022-07-12,2022-07-14,2
764,949,1647,2022-05-30,2022-06-09,2022-06-17,8
765,6058,4458,2023-07-09,2023-07-22,2023-08-04,13
766,1551,6397,2022-02-10,2022-03-04,2022-03-17,13
767,4150,2211,2023-09-02,2023-09-25,2023-09-25,0
768,1780,3162,2022-09-23,2022-10-20,2022-11-01,12
769,4135,5109,2023-12-17,2024-01-10,2024-01-18,8
770,2216,6371,2022-11-02,2022-11-30,2022-12-12,12
771,6886,7108,2023-02-28,2023-03-14,2023-03-17,3
772,8727,4703,2023-06-18,2023-07-11,2023-07-18,7
773,9510,4224,2022-10-23,2022-11-08,2022-11-22,14
774,6421,3047,2023-12-01,2023-12-08,2023-12-14,6
775,8762,3149,2023-09-07,2023-09-27,2023-10-09,12
776,6482,1009,2022-02-02,2022-02-12,2022-02-12,0
777,1319,2112,2022-10-24,2022-11-05,2022-11-12,7
778,4694,6908,2023-10-26,2023-11-13,2023-11-23,10
779,486,8449,2023-10-21,2023-11-07,2023-11-13,6
780,4796,2317,2023-07-11,2023-08-03,2023-08-04,1
781,1191,385,2023-07-02,2023-07-23,2023-07-29,6
782,7995,2500,2023-11-13,2023-12-13,2023-12-16,3
783,8391,780,2022-07-14,2022-07-29,2022-08-08,10
784,2273,6222,2023-01-13,2023-01-29,2023-02-10,12
785,1431,409,2023-12-24,2024-01-02,2024-01-02,0
786,5683,3456,2023-04-06,2023-05-01,2023-05-11,10
787,2104,3183,2022-05-14,2022-06-12,2022-06-17,5
788,2106,108,2023-05-17,2023-06-09,2023-06-18,9
789,290,330,2023-05-10,2023-05-23,2023-06-01,9
790,5490,9639,2022-06-02,2022-06-29,2022-07-08,9
791,3320,7229,2023-12-08,2023-12-29,2024-01-06,8
792,1385,8104,2022-05-17,2022-05-26,2022-06-02,7
793,4590,3820,2022-05-06,2022-05-23,2022-05-28,5
794,7222,9254,2023-06-19,2023-07-03,2023-07-13,10
795,9761,8013,2023-09-05,2023-09-22,2023-09-29,7
796,9368,9487,2023-04-12,2023-05-06,2023-05-16,10
797,485,9659,2023-09-04,2023-09-25,2023-10-07,12
798,3717,4705,2023-03-27,2023-04-15,2023-04-20,5
799,2136,8150,2022-01-18,2022-02-04,2022-02-13,9
800,6022,714,2023-06-09,2023-06-24,2023-07-05,11
801,8873,5997,2022-05-11,2022-06-10,2022-06-18,8
802,8863,1019,2022-09-08,2022-09-18,2022-09-29,11
803,3721,7824,2022-06-21,2022-06-29,2022-07-13,14
804,88,210,2022-01-16,2022-02-09,2022-02-11,2
805,2184,5899,2023-11-11,2023-11-27,2023-12-08,11
806,4408,3253,2023-08-20,2023-09-08,2023-09-22,14
807,731,7356,2023-04-16,2023-05-15,2023-05-22,7
808,2523,7393,2022-11-27,2022-12-15,2022-12-26,11
809,1500,7522,2022-10-25,2022-11-01,2022-11-01,0
810,5535,8741,2022-08-23,2022-09-15,2022-09-29,14
811,2859,9918,2022-11-11,2022-11-21,2022-11-27,6
812,7986,1819,2023-02-08,2023-02-28,2023-03-08,8
813,7526,2778,2022-03-04,2022-03-11,2022-03-12,1
814,8266,664,2022-12-03,2022-12-19,2023-01-02,14
815,4233,1542,2022-08-31,2022-09-10,2022-09-19,9
816,862,4632,2022-04-04,2022-05-02,2022-05-07,5
817,2349,6677,2023-07-19,2023-07-26,2023-07-29,3
818,706,2354,2022-02-12,2022-03-10,2022-03-13,3
819,4293,2840,2022-10-11,2022-10-29,2022-11-06,8
820,7121,394,2023-04-30,2023-05-25,2023-05-26,1
821,6452,5195,2022-08-30,2022-09-23,2022-09-28,5
822,8273,9393,2022-01-09,2022-01-22,2022-02-01,10
823,930,5381,2023-02-07,2023-02-28,2023-03-05,5
824,7098,1999,2023-05-12,2023-05-30,2023-06-07,8
825,1080,8367,2022-01-15,2022-02-01,2022-02-10,9
826,384,6992,2023-03-25,2023-04-23,2023-04-27,4
827,690,76,2023-06-16,2023-07-01,2023-07-14,13
828,8326,812,2023-02-04,2023-02-20,2023-03-05,13
829,8952,3656,2023-06-18,2023-07-16,2023-07-19,3
830,384,3493,2023-06-09,2023-06-21,2023-06-28,7
831,7326,4833,2023-12-25,2024-01-13,2024-01-27,14
832,3872,6175,2023-08-08,2023-08-20,2023-09-03,14
833,7070,9020,2023-04-16,2023-04-25,2023-05-08,13
834,9044,1858,2023-09-15,2023-10-06,2023-10-20,14
835,3389,5534,2023-02-03,2023-02-12,2023-02-25,13
836,1653,2066,2022-01-19,2022-01-30,2022-02-04,5
837,796,3092,2022-12-07,2023-01-05,2023-01-08,3
838,2256,6258,2023-03-17,2023-03-24,2023-03-30,6
839,7844,787,2023-06-20,2023-07-20,2023-07-28,8
840,3789,7894,2023-08-29,2023-09-09,2023-09-14,5
841,7105,438,2022-05-19,2022-05-26,2022-06-05,10
842,5354,6395,2023-06-05,2023-06-23,2023-06-28,5
843,2461,3422,2022-06-06,2022-06-26,2022-07-08,12
844,8591,7431,2022-04-12,2022-04-28,2022-05-12,14
845,2545,5081,2023-01-26,2023-02-22,2023-03-08,14
846,1330,5295,2022-03-14,2022-03-21,2022-03-30,9
847,4081,7799,2023-01-22,2023-02-13,2023-02-25,12
848,2826,9555,2023-02-18,2023-03-02,2023-03-02,0
849,2144,253,2022-05-07,2022-05-24,2022-05-31,7
850,493,8455,2022-07-16,2022-07-25,2022-08-03,9
851,4206,286,2023-08-20,2023-09-07,2023-09-08,1
852,324,8052,2022-08-18,2022-08-31,2022-09-14,14
853,6700,6403,2022-10-15,2022-11-02,2022-11-15,13
854,7011,1507,2023-01-12,2023-01-24,2023-02-02,9
855,9680,5933,2022-11-16,2022-12-15,2022-12-22,7
856,4764,1649,2022-08-31,2022-09-29,2022-10-01,2
857,8368,4887,2022-04-22,2022-04-29,2022-05-08,9
858,5131,4071,2022-11-04,2022-11-13,2022-11-22,9
859,9027,583,2023-06-20,2023-06-28,2023-07-06,8
860,8154,5464,2023-11-06,2023-11-29,2023-12-12,13
861,5954,6200,2022-03-22,2022-03-30,2022-04-04,5
862,7749,873,2023-05-10,2023-05-28,2023-06-06,9
863,2724,4274,2022-02-20,2022-03-12,2022-03-25,13
864,9176,7088,2022-08-05,2022-08-24,2022-08-29,5
865,8467,2708,2022-01-27,2022-02-06,2022-02-16,10
866,5599,1057,2022-10-19,2022-11-07,2022-11-11,4
867,2913,7249,2022-03-26,2022-04-21,2022-05-03,12
868,2504,1772,2022-07-05,2022-07-14,2022-07-18,4
869,9176,2756,2023-09-22,2023-10-07,2023-10-11,4
870,1301,8067,2022-10-19,2022-11-11,2022-11-11,0
871,9149,445,2022-07-29,2022-08-21,2022-08-27,6
872,2462,2222,2023-10-26,2023-11-17,2023-11-28,11
873,9733,3123,2023-11-20,2023-12-07,2023-12-11,4
874,9429,1758,2023-04-23,2023-05-03,2023-05-12,9
875,8459,8600,2022-12-31,2023-01-16,2023-01-20,4
876,1563,9339,2023-02-24,2023-03-19,2023-03-25,6
877,2943,7906,2022-03-07,2022-03-16,2022-03-16,0
878,6881,9972,2022-01-31,2022-02-27,2022-03-01,2
879,4219,7181,2022-04-29,2022-05-22,2022-05-29,7
880,1726,5489,2023-06-24,2023-07-12,2023-07-25,13
881,6794,3064,2022-03-31,2022-04-07,2022-04-20,13
882,5252,4216,2022-12-13,2022-12-24,2023-01-02,9
883,3198,3474,2023-11-09,2023-12-03,2023-12-05,2
884,9208,7130,2022-01-28,2022-02-18,2022-02-19,1
885,6472,1240,2023-08-11,2023-08-30,2023-09-08,9
886,1023,1973,2023-05-23,2023-06-17,2023-06-23,6
887,5834,6985,2023-05-14,2023-05-28,2023-06-01,4
888,7075,7551,2023-01-28,2023-02-13,2023-02-19,6
889,6296,7347,2023-04-19,2023-04-30,2023-05-08,8
890,3513,6681,2023-09-02,2023-09-22,2023-09-22,0
891,2126,5726,2022-01-24,2022-02-08,2022-02-15,7
892,6930,6684,2023-10-14,2023-10-26,2023-11-06,11
893,976,7249,2023-02-22,2023-03-10,2023-03-12,2
894,4363,5913,2023-11-16,2023-12-02,2023-12-10,8
895,3711,4598,2022-11-16,2022-12-10,2022-12-23,13
896,1220,3405,2023-12-15,2023-12-29,2024-01-07,9
897,6559,5283,2023-07-19,2023-07-30,2023-08-04,5
898,9160,4028,2023-05-04,2023-05-21,2023-05-22,1
899,4792,1377,2023-05-03,2023-06-02,2023-06-05,3
900,953,5717,2022-11-19,2022-12-01,2022-12-14,13
901,6118,7999,2022-05-01,2022-05-21,2022-05-25,4
902,4528,3391,2023-10-11,2023-10-21,2023-10-29,8
903,3313,5642,2022-06-10,2022-07-08,2022-07-15,7
904,9251,5838,2023-03-29,2023-04-06,2023-04-18,12
